semana_inicio,venta_neta_total_eur,Yt_indexed,Yt_scaled,level_year,inv_paid_search,inv_social_paid,inv_video_online,inv_display,inv_email_crm,inv_radio_local,inv_exterior,inv_prensa,inv_digital_perf,inv_digital_awareness,inv_offline,inv_crm,logadstock_digital_perf,logadstock_digital_awareness,logadstock_offline,logadstock_crm,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,incidencia_ecommerce_flag,festivo_local_intensidad,temperatura_media_c,lluvia_indice,turismo_indice,time_trend,logadstock_digital_perf__C1,logadstock_digital_awareness__C1,logadstock_offline__C1,logadstock_crm__C1,logadstock_digital_perf__C2,logadstock_digital_awareness__C2,logadstock_offline__C2,logadstock_crm__C2,logadstock_digital_perf__C3,logadstock_digital_awareness__C3,logadstock_offline__C3,logadstock_crm__C3,logadstock_digital_perf__C4,logadstock_digital_awareness__C4,logadstock_offline__C4,logadstock_crm__C4,logadstock_digital_perf__C6,logadstock_digital_awareness__C6,logadstock_offline__C6,logadstock_crm__C6,logadstock_digital_perf__C7,logadstock_digital_awareness__C7,logadstock_offline__C7,logadstock_crm__C7,logadstock_digital_perf__C8,logadstock_digital_awareness__C8,logadstock_offline__C8,logadstock_crm__C8,logadstock_paid_search__C9,logadstock_social_paid__C9,logadstock_video_online__C9,logadstock_display__C9,logadstock_email_crm__C9,logadstock_radio_local__C9,logadstock_exterior__C9,logadstock_prensa__C9,logadstock_digital_perf__C10,logadstock_digital_awareness__C10,logadstock_offline__C10,logadstock_crm__C10
2024-07-15,3810348.49,0.9976747676553684,3.8103484900000004,3819229.085,72955.33,52026.59,51017.25,28164.63,15893.04,33130.19,47861.12,24720.41,124981.92,79181.88,105711.72,15893.04,1.3484393468602396,1.1882756327814863,1.1586430298716959,1.1125151413778973,-0.5014870405393332,-1.3223126514448469,0.9377970568010312,1.0585540516456033,0,1,0,0,0,1,0,0.0,1.1041317646792672,-1.4561580983458327,1.7273643665008438,2.206724849343496,0.85694490946249,0.8324498363571236,0.7158944463046083,0.8823957556875683,0.8624605267272963,0.837914388646958,0.7194443818291649,0.8887657978838818,0.3654692331635023,0.34085527771268265,0.20036404474239564,0.41055862527915454,-0.008032298959762837,-0.05646674048108686,-0.08603705586329784,0.020618331266789122,0.85694490946249,0.8324498363571236,1.9418823413804014,1.4255148058478915,0.7294023625175832,0.6927164918184378,1.2359840471299355,1.5674602868319933,1.8667675047290144,1.6454064674342774,0.4342008061405723,1.8275130804439725,0.8587418682726887,0.8533343565128286,0.842175143624157,0.81257031292986,0.8823957556875683,0.6436435859610288,0.6823824865719499,0.8448600487983896,0.8225506598390401,0.8076007115698092,-0.38647857568402555,-0.033595751678499396
2024-07-22,3819034.86,0.9999491454962042,3.81903486,3819229.085,89286.75,53513.22,58637.11,24670.85,15009.46,34941.91,51086.61,30244.1,142799.97,83307.95999999999,116272.62,15009.46,1.6490672670117503,1.4298765610870257,1.4416560489983636,1.3007029665370806,-0.6572178126533419,-1.2522239203637489,1.1638749447610484,0.803364869133239,1,1,0,0,0,1,0,0.0,1.0935139350821736,-1.4903444648693072,1.7396451466408247,2.2233793765083525,0.822284753610452,0.781597707382445,0.6804084469877933,0.8407684826682895,0.8272148393112649,0.7860845804978044,0.6833039559506449,0.8463856378831436,0.3728265794583544,0.32320810496410823,0.20412164340047906,0.4073342458513365,-0.051434169875063426,-0.12051502676847017,-0.13082629570769505,-0.03031092570491858,0.822284753610452,0.781597707382445,1.9964271718759081,1.4394480374944956,0.68895515706032,0.6280567224802505,1.324991819470015,1.3336666952053737,1.9450045572203032,1.8866067629681664,1.147006038115437,1.493175081020961,0.8174475796749943,0.8273819202469461,0.783650446993255,0.7760494532264444,0.8407684826682895,0.6297414196005064,0.6297537247715443,0.8056853866641465,0.9609835572304988,0.9747701056490135,-0.44997991998757153,-0.09936022877276915
2024-07-29,3806019.59,0.9965413190185736,3.80601959,3819229.085,80398.02,60488.66,52204.1,22813.06,17510.88,39132.5,43631.11,36075.23,140886.68,75017.16,118838.84,17510.88,1.6256866279658972,1.513138404971423,1.486043136467518,1.3719181302664052,-0.8033648691332375,-1.1638749447610492,1.3223126514448467,0.5014870405393339,1,1,0,0,0,1,0,0.0,1.013998188988387,-1.3553418331471954,1.7569870967778876,2.2400339036732095,1.14783203811751,1.070775643462862,0.9910999835608829,1.0812049251307407,1.1586839125690527,1.0811983536438932,1.000199903884289,1.091394870990045,0.38130799856980346,0.31171634874681875,0.2096170562530224,0.3546480692693653,0.33894676124922707,0.2303001447951362,0.24979540261844332,0.2566058202092081,1.14783203811751,1.070775643462862,2.0659820665755633,1.582784927183085,1.213565382559637,1.0986702592284094,1.4135062041173598,1.690226598191291,1.9303113160406693,1.8374165702462637,1.4208229859097683,1.272473061297342,1.0994674562481888,1.2082935584638534,1.1366677272600234,0.9446156109633714,1.0812049251307407,0.9020869415379968,0.9989694745736429,1.0850254447859808,1.0623660210533152,0.9788837399684998,0.3033309865453639,0.26917400717988493
2024-08-05,3824691.92,1.0014303501775934,3.82469192,3819229.085,66095.27,58277.47,59873.64,26428.43,18947.44,39342.69,45268.98,31878.13,124372.74,86302.07,116489.80000000002,18947.44,1.7108087289543354,1.6198380522212377,1.597101526900179,1.3847964884854378,-0.937797056801031,-1.0585540516456038,1.403902353237593,0.17046460798050797,1,1,0,0,0,1,0,0.0,0.8632250087096628,-1.2126975430257185,1.859252502307179,2.2566884308380657,1.307161193235188,1.1957131399005578,1.1393334614039468,1.1738209608503722,1.3212474471795705,1.2089772676723376,1.151762740533546,1.1859147549074367,0.39288174678497145,0.29438511967020875,0.2153671153660654,0.3012536289221016,0.5303407328141743,0.3817346507233941,0.43171765920855204,0.3669948052095619,1.307161193235188,1.1957131399005578,2.0736769871258556,1.76883118597557,1.4455893201531362,1.2831234120134658,1.4835237121662295,1.998959819594785,1.5880487061779833,1.8841606544882277,1.4637674697557925,1.6484742162557904,1.2954358912765094,1.3200758355538194,1.2582807158712626,1.0754746497809464,1.1738209608503722,1.0196331516750237,1.202961341130298,1.1960625928036375,1.0347928992849122,1.1521073549734282,0.6119888517249925,0.40933244553541587
2024-08-12,3830567.8,1.0029688491440674,3.8305678,3819229.085,57886.01,37973.87,37042.94,20629.02,8402.69,26946.02,25896.27,22789.78,95859.88,57671.96000000001,75632.07,8402.69,1.767125102915878,1.6225467856939084,1.7025452621961745,1.5172807743048715,-1.0585540516456033,-0.9377970568010313,1.403902353237593,-0.17046460798050697,0,1,0,0,0,1,0,0.0,0.7327436805498284,-1.4503933385006982,1.6568801313944113,2.2733429580029223,1.3273960591307898,1.257362240890241,1.1883893007084796,1.221028011008089,1.34190846168826,1.2720884196592803,1.201971483320377,1.2341220653871845,0.37033569230530067,0.3188091856601908,0.22632943966562255,0.30188297242415657,0.5536513945147253,0.45595847397266,0.4914826113983609,0.42299583644072436,1.3273960591307898,1.257362240890241,1.4633762413869191,1.3670246628638094,1.4543173590506437,1.3616163434427402,1.3963087483566146,0.21993263563018153,0.8410540560629224,1.7581226012110827,1.5712160403438207,1.945672341540604,1.3301839966256535,1.3213642215770898,1.31072563619867,1.1543999012248432,1.221028011008089,1.049422497608001,1.319630243371728,1.17740995258164,0.8099836063130094,0.8556125810135192,0.6881014983569597,0.47999280615298334
2024-08-19,3799600.8,0.9948606683277812,3.7996008,3819229.085,54079.93,53264.64,40308.84,21229.8,14787.32,28582.83,29848.72,22534.36,107344.57,61538.64,80965.91,14787.32,1.717146202991271,1.735104769767793,1.7693513832657848,1.6892388984488855,-1.1638749447610492,-0.803364869133238,1.3223126514448467,-0.5014870405393328,1,0,0,0,0,1,1,0.0857142857142857,0.521566847452086,-1.3847018891026497,1.849055733342468,2.2899974851677793,1.3938149087614133,1.3313753328853841,1.267430508396227,1.243108644201723,1.4097501403294286,1.3479084039408382,1.2829229684576302,1.2566774203020294,0.365923137331142,0.32308088233839677,0.23722988939064477,0.2458133125415631,0.6331458440400852,0.5456767087676744,0.5885296011259438,0.44886133174151277,1.3938149087614133,1.3313753328853841,1.1567692614849783,1.3808235892302165,1.5354590549267786,1.4565929478997857,1.3367351413043178,0.9717743052562848,0.8746457436930558,1.8923924413345419,1.673231978952423,0.10737252391521766,1.4389070152699053,1.3318616328096258,1.4112892800040613,1.1775078880854766,1.243108644201723,1.0939160475096876,1.4505800295092606,1.226977650045468,0.6956446402205455,0.6682724225738309,0.8247189894229575,0.5125197574758874
2024-08-26,3800973.37,0.9952200523734752,3.80097337,3819229.085,52780.15,42834.77,30909.15,21027.86,10010.05,22149.3,25121.15,22846.45,95614.92,51937.01,70116.9,10010.05,1.5088586408232685,1.54380757304127,1.5347604738399374,1.3178560971407511,-1.252223920363748,-0.6572178126533433,1.1638749447610501,-0.8033648691332362,1,0,0,0,0,1,0,0.0285714285714285,0.3219516510267323,-1.1075912239888406,1.4006211858068196,2.306652012332636,1.4478141039464338,1.3591157577385415,1.3460294724630208,1.319329730571841,1.4649330638369584,1.3763404427311816,1.3634852485022337,1.3345705517658282,0.3623448419689469,0.2911456752052658,0.2620134030670236,0.2597397853172669,0.6977710572226247,0.5786546723885683,0.6852549575407687,0.5401126755405214,1.4478141039464338,1.3591157577385415,0.7784365634821643,1.1295598038275922,1.5957672433764805,1.4782763263810794,1.2415434333782727,0.23289500795531942,0.6031175086682367,1.427878341712228,1.7378661110004074,0.9708760379697917,1.4935673525153714,1.3848303749153843,1.4555941037874354,1.1731807291327534,1.319329730571841,1.1743429211345984,1.5022124585144818,1.3399156361453728,0.5071178095401938,0.34892340149279477,0.9537885849690636,0.6266826019525341
2024-09-02,3781111.61,0.9900195892543586,3.78111161,3819229.085,58056.66,47301.42,39642.23,23801.27,14614.93,32496.94,30251.14,28632.64,105358.08,63443.5,91380.72,14614.93,1.4071827369901007,1.4258882300592628,1.3799645161468777,1.3306103680322734,-1.3223126514448469,-0.5014870405393336,0.9377970568010318,-1.058554051645603,1,0,0,0,0,0,0,0.0,0.20822289845342323,-0.9838499835921088,-0.7646664252980897,2.323306539497492,1.4520624366460066,1.4354163966766835,1.4082007288757157,1.4188094128726918,1.4692755439883567,1.4545834394511779,1.4272539534304787,1.4363094300906039,0.31835198713758883,0.32705265622699314,0.2832591255911015,0.31413858551825435,0.7020671712274731,0.6716836290096545,0.7617921295832611,0.6596911450363342,1.4520624366460066,1.4354163966766835,0.9156411648436815,1.1823513624302275,1.5795393835340346,1.5749324582067246,1.2359890478839253,0.943172094802359,0.7571600567660719,1.2108784883321007,1.5109013721771938,0.20203572336628442,1.4756407510966314,1.4184307149681876,1.5479557793213854,1.2179435107024346,1.4188094128726918,1.2477072878991045,1.5621957475774093,1.3911466484919877,0.41782932682117757,0.2851387849464425,1.044665445261658,0.7747778073442229
2024-09-09,3801142.42,0.9952643152328736,3.80114242,3819229.085,71061.42,56576.06,42421.73,24851.32,13961.44,34467.44,38248.1,30976.0,127637.48,67273.05,103691.54000000001,13961.44,1.2520499900789772,1.2295800882527967,1.1709079820345745,1.0983667790048024,-1.373119086479104,-0.33844345812379056,0.6572178126533424,-1.2522239203637486,0,0,0,0,0,0,0,0.0,-0.01168415009081854,-0.9843862403218893,-0.5913957818685478,2.3399610666623487,1.3793015699459972,1.373329060398161,1.3307588007520306,1.2731949287303226,1.3949227615083473,1.39091112541277,1.34782819663458,1.2874175434342177,0.32309495309473246,0.34759660992903596,0.2797557393191877,0.20132062387846905,0.6128854905486906,0.5941449092651288,0.6651319619586753,0.4833493174773711,1.3793015699459972,1.373329060398161,1.2018839442560438,1.1881160951284533,1.447888444283023,1.457933420583415,1.2776594670428358,0.9904725725486088,1.3115885828002916,0.8705000224547897,1.3611363206545348,0.9555146288092801,1.420713849111291,1.3222772383239327,1.4734754974277482,1.1802265576593642,1.2731949287303226,1.19472678092148,1.4502809789453137,1.3312809248316946,0.5142114341113675,0.3011286660474651,0.8531348604938599,0.5557773972600886
2024-09-16,3827944.92,1.0022820927485685,3.8279449199999998,3819229.085,44137.2,39897.07,29076.5,14208.84,11295.67,21767.31,26149.98,15798.98,84034.26999999999,43285.34,63716.270000000004,11295.67,1.1866857601366247,1.1910498596975192,1.163289450383832,1.1471624471748898,-1.4039023532375932,-0.17046460798050767,0.33844345812379195,-1.3731190864791039,0,0,0,0,0,0,0,0.0,-0.048728577796233095,-0.9724545280842846,-0.5250795691126535,2.3566155938272058,1.3443373604475335,1.3347430434023158,1.2778585722128066,1.2848818557223258,1.3592091865542058,1.3513596604878433,1.2936078753383025,1.2993606218540694,0.32949503491607535,0.3479892657324918,0.26116880554458183,0.2714064642469915,0.5697319846263865,0.5457255878607566,0.5990434069366286,0.4969673918430643,1.3443373604475335,1.3347430434023158,0.6946076131417924,1.043222278815586,1.3822781823375716,1.3841662795791607,1.1629931989846543,0.49811310950244553,0.4588736777415422,0.9116543261773016,1.1588725325010623,0.9759423156358709,1.3525868479786933,1.3311216997227602,1.4284770717026114,1.1542074399721234,1.2848818557223258,1.162483587400516,1.3823581235245268,1.2738165974415525,0.2551968700688997,-0.12236427326772166,0.7193849070144316,0.5728219218331909
2024-09-23,3815789.25,0.9990993378706948,3.81578925,3819229.085,47322.45,43503.51,38421.35,25239.63,12670.42,22836.2,27720.370000000003,19959.41,90825.95999999999,63660.979999999996,70515.98000000001,12670.42,1.2736378183915684,1.200711934178963,1.2507645081022918,1.1524908258461681,-1.414213562373095,-1.827918982236551e-16,4.206217685000614e-16,-1.414213562373095,1,0,0,0,0,0,0,0.0,-0.31724169071827957,-0.8563549460869173,-0.5081097638283169,2.373270120992062,1.2804854024913586,1.254924328574425,1.1933263019801463,1.1866497892075427,1.2940151204427297,1.269591945349514,1.2070259053258514,1.1990134271119608,0.3496236746100643,0.34051466732229557,0.2469134047753282,0.2347151100315257,0.49164280405244093,0.44667750338916307,0.49389908763759227,0.3781612765905105,1.2804854024913586,1.254924328574425,0.4957977611025116,1.003897055016753,1.2756969611124942,1.251074135297595,1.0844970228710529,0.6395644126039514,0.35475004752592654,1.0184207630458075,1.1515015087757403,0.4683038359440119,1.2842368955478733,1.2733117502830027,1.3209328157116051,1.1279332530962838,1.1866497892075427,1.0701978403533263,1.2784088097855413,1.2253156988248697,0.08170510030574815,-0.08904311589422143,0.5218701072320335,0.42344705899211343
2024-09-30,3792549.03,0.9930142826192894,3.79254903,3819229.085,57326.16,44940.95,41396.39,18497.04,16569.56,23686.1,27630.27,21733.34,102267.11,59893.43,73049.70999999999,16569.56,1.0689454289787033,0.9494696337435737,1.0142029427248436,1.0185639142134193,-1.4039023532375932,0.1704646079805074,-0.3384434581237912,-1.373119086479104,1,0,0,0,0,0,0,0.0,-0.4434758870392762,-0.7881162772224137,-0.529843023227555,2.3899246481569185,1.2494224160498615,1.2365044332482527,1.1883937416249042,1.203267169697476,1.262311637896785,1.2507315579315026,1.2019760297446571,1.2159825433141347,0.3310530814480961,0.3386666446681699,0.26469653600288606,0.27878174539984574,0.4534113282653702,0.42330795604169935,0.48737617998965743,0.39778057118037935,1.2494224160498615,1.2365044332482527,0.42057265131335375,1.1921038849469572,1.2259510007416294,1.220473349437786,1.0229682486368221,1.3770240286477542,0.6101023813726845,0.5526130331940591,1.2361345555360275,0.6359756211598402,1.2478354519155763,1.2492903010535676,1.2854384317068166,1.1419921501025019,1.203267169697476,1.0884762659277323,1.229606169165884,1.2505853291367957,0.026522384542100177,-0.13342303434682662,0.5076644602625284,0.4482162189443379
2024-10-07,3847312.15,1.0073530716212589,3.84731215,3819229.085,88981.89,75062.33,67678.77,28125.65,15907.11,39745.89,39859.15,32906.85,164044.22,95804.42000000001,112511.89000000001,15907.11,0.9447754826699581,0.9689510713305787,0.8729698638241499,0.9822149528619556,-1.373119086479104,0.3384434581237901,-0.6572178126533416,-1.252223920363749,0,0,0,0,0,0,0,0.0,-0.4795765076693931,-0.2635231313151405,-0.6412631921339228,2.4065791753217747,1.2829587852635356,1.2379235489943325,1.2253986720743522,1.2032260179200316,1.2965398531121022,1.2521844859059847,1.2398672484797653,1.2159405174219047,0.33938925177648166,0.3092569526616615,0.27968248230545406,0.24726063404944043,0.4935293614172639,0.4244095142047682,0.5328091649873716,0.39737964684063265,1.2829587852635356,1.2379235489943325,1.0714581295679384,1.3029191441839314,1.2798670332885613,1.2224843406367998,1.12184053137073,1.4373658446817075,2.028635780173862,0.7291866654029161,1.0072579413652505,1.3771591411963051,1.2784358076799993,1.2865691688017278,1.2733577670371932,1.1688301201259623,1.2032260179200316,1.124153285226677,1.2575326671576919,1.3009321760241765,0.4776196198188315,0.4767955330853048,0.5866244650068763,0.44771044330654314
2024-10-14,3855770.95,1.009567864138739,3.85577095,3819229.085,70997.01,53027.79,44360.52,27257.44,17124.88,38965.48,46666.04,35271.68,124024.79999999999,71617.95999999999,120903.20000000001,17124.88,0.9191990002518006,0.9430394386701004,0.7782769122156714,1.1561767638056653,-1.3223126514448469,0.5014870405393331,-0.9377970568010313,-1.0585540516456036,0,0,0,0,0,0,0,0.0,-0.7535165112743989,-0.20775243141802144,-0.5912469239274573,2.4232337024866317,1.1923432965221168,1.1251634502161039,1.1235684071069973,1.1417657050856553,1.2040769553922803,1.1368029338141528,1.13563253483221,1.1531917417034943,0.3538734571464964,0.2803845235311761,0.272246458497377,0.31198868591916934,0.3832765381491899,0.28529639189990086,0.4064749683829864,0.3230782024360768,1.1923432965221168,1.1251634502161039,1.5648124323418788,1.455544191626075,1.136350061320056,1.0455475643978898,1.2414554237354734,1.6526896642144333,1.6120684814056208,0.749175235743147,0.8706117550253418,1.4028554606468118,1.1740651878013026,1.2140206495442676,1.1652512355581888,1.047694488872365,1.1417657050856553,1.0313120412624277,1.1734183207480615,1.1654242646164457,0.53667130497495,0.528059086936124,0.35408390616292557,0.35370493910730866
2024-10-21,3779037.06,0.9894764037177414,3.77903706,3819229.085,44361.52,36706.36,36682.38,17009.06,12110.6,27295.41,23485.49,21293.55,81067.88,53691.44,72074.45,12110.6,1.2928583767552688,1.3075934770056197,1.0186099453704203,1.2586035676272642,-1.2522239203637489,0.6572178126533419,-1.1638749447610484,-0.8033648691332392,1,0,0,0,0,0,0,0.0,-0.9049975468595954,-0.09205504196798917,-0.558423747916964,2.4398882296514883,1.1287555487069842,1.1205060408022929,1.0538552150066867,1.117946019461883,1.1392347337802244,1.1320401065747585,1.0643361048273994,1.128881891171068,0.3336245603327562,0.3501860121459143,0.24285207596575978,0.3490230052935808,0.3059143398580596,0.2790499025083557,0.3200310062126535,0.29413951280535766,1.1287555487069842,1.1205060408022929,1.0735336151916837,1.3071940688917498,1.04199166019683,1.0469409989141842,1.1620562704044282,0.8399800515920646,0.48991661747071474,1.5110939753759038,0.7789936697531278,1.6104206009191389,1.094439533826828,1.1712562012913748,1.1355838608496232,1.0897855607755091,1.117946019461883,0.9571291659800537,1.11109116045706,1.091750068059333,0.25143065467299464,0.2610740466612287,0.20069585678294205,0.3169520009929034
2024-10-28,3839398.01,1.0052808890357514,3.8393980099999996,3819229.085,44582.61,40227.22,41340.98,16574.22,9247.59,29151.1,24690.14,13839.06,84809.83,57915.200000000004,67680.3,9247.59,1.33540216469902,1.339092920037229,1.2677988764947028,1.3996740013029716,-1.1638749447610501,0.8033648691332363,-1.3223126514448458,-0.5014870405393362,1,0,0,0,0,0,0,0.0,-0.9590305019203587,0.0724417098920216,-0.6480362284535485,2.4565427568163445,1.1035052850003497,1.0981516601877708,0.9992085949087864,1.1867614154483572,1.1134960086465635,1.109182926874649,1.0084845760675885,1.1991274078274206,0.339513207116928,0.3597535298871572,0.20808873457423774,0.4844434797015419,0.27499647839778807,0.2511451048298831,0.2523002971988405,0.3766926671691128,1.1035052850003497,1.0981516601877708,0.6825117475000856,1.0252552038819924,1.0122785618006784,1.0195595518259837,1.0725811589310157,0.034650894230570585,0.20900216684236264,1.465459844267566,1.0115218009619045,0.7714575120102426,1.0724819792640663,1.1418275153932578,1.1307938314276629,1.0347476089989056,1.1867614154483572,0.8981360171291582,1.053549662315454,1.0465399916877813,0.028343538321420204,0.11477656567442046,0.0869553648337239,0.42159141150595475
